Instrument,Date,Net Cash Flow from Operating Activities,Net Cash Flow from Investing Activities,Net Cash Flow from Financing Activities,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash - Total,Non-cash Items & Reconciliation Adjustments - Cash Flow,Working Capital - Increase/(Decrease) - Cash Flow,Capital Expenditures - Net - Cash Flow,Investments excluding Loans - Decrease/(Increase) - CF,Debt - LT & ST - Issuance/(Retirement) - Total - CF,Capital Expenditures - Total,Assets Sale - Gain/(Loss) - Cash Flow - to Reconcile,Cash Flow from Operating Actvs bef Changes in Working Cap,Cash Flow from Op Actvs bef Changes in Working Cap & Int,Depreciation & Depletion - PPE - CF - to Reconcile,"Depreciation, Depletion & Amort incl Impair -CF to Reconcile",Financial Income/(Expense) - Cash Flow - to Reconcile,Impairment - PPE including Intangibles - CF - to Reconcile,Income Taxes - Paid/(Reimbursed) - Cash Flow,Interest & Dividends - Received - Total - Cash Flow,Interest Paid - Cash,Other Non-Cash Items & adjustments - CF - to Reconcile,Profit/(Loss) - Starting Line - Cash Flow,Accounts Payable - Increase/(Decrease) - Cash Flow,Accounts Receivables - Decrease/(Increase) - Cash Flow,Inventories - Decrease/(Increase) - Cash Flow,Other Assets - Decrease/(Increase) - Cash Flow,Other Liabilities - Increase/(Decrease) -Total - Cash Flow,Fixed Assets - Purchased - Cash Flow,Intangible Assets - Purchased/(Sold) - Net - Total - CF,Intangible Assets - Purchased/Acquired - Cash Flow,Investment Securities Unclassifd - Sold/(Purch) Net Total CF,Other Investing Cash Flow - Decrease/(Increase),"Property, Plant & Equipment - Purchased/(Sold) - Net - CF",Property Plant & Equipment - Purchased - Cash Flow,Property Plant & Equipment Sold - Cash Flow,Debt - Issued - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Short-Term - Total - Cash Flow,Debt - Reduced - Long-Term - Cash Flow,Net Cash from Continuing Operations,Depreciation Depletion & Amortization - Cash Flow,Free Cash Flow to Equity,Free Cash Flow Net of Dividends,Income Taxes - Paid/(Reimbursed) - Cash Flow - Supplemental,Interest & Dividends - Received - Cash Flow - Supplemental,Interest Paid - Cash Flow - Supplemental,Free Cash Flow,Target
PLAT.BK,2006-12-31,532914291.4285714,-579749354.2857143,105627808.78571428,329817729.14285713,388610475.0714286,58792745.928571425,183969883.2857143,62727410.35714286,549939818.7857143,357242591.64285713,-138589787.35714287,551161846.7857143,-220810.42857142858,470186881.0714286,494630995.35714287,254722692.85714287,254854948.85714287,32934178.285714287,433572.0,123474715.64285715,25363817.42857143,26324430.769230768,-104717283.14285715,408772010.28571427,0.0,-816513.5714285715,-3147482.285714286,-19872362.214285713,70770957.42857143,205914942.07692307,41485814.0,41485814.0,357242591.64285713,-387052127.14285713,224876359.92857143,226098387.92857143,1222028.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,58792745.928571425,254722692.85714287,-155615314.7142857,-246888753.35714287,123474715.64285715,25363817.42857143,26324430.769230768,-18247555.35714286,0
PLAT.BK,2005-12-31,532914291.4285714,-579749354.2857143,105627808.78571428,329817729.14285713,388610475.0714286,58792745.928571425,183969883.2857143,62727410.35714286,549939818.7857143,357242591.64285713,-138589787.35714287,551161846.7857143,-220810.42857142858,470186881.0714286,494630995.35714287,254722692.85714287,254854948.85714287,32934178.285714287,433572.0,123474715.64285715,25363817.42857143,26324430.769230768,-104717283.14285715,408772010.28571427,0.0,-816513.5714285715,-3147482.285714286,-19872362.214285713,70770957.42857143,205914942.07692307,41485814.0,41485814.0,357242591.64285713,-387052127.14285713,224876359.92857143,226098387.92857143,1222028.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,58792745.928571425,254722692.85714287,-155615314.7142857,-246888753.35714287,123474715.64285715,25363817.42857143,26324430.769230768,-18247555.35714286,0
GLAND.BK,2024-12-31,406408916.0,-408353876.0,-56790419.0,110466411.0,51731032.0,-58735379.0,374475019.0,-52029445.0,561039.0,-99792837.0,105702869.0,815831.0,-24156.0,458438361.0,733414278.0,9617021.0,9617021.0,109856707.0,-11519012.2,97458205.0,439917.0,274975917.0,-58128264.0,455957547.0,27589159.0,37831508.0,-103049491.0,-2200.0,-14398421.0,78264386.6,0.0,0.0,7376040.263157895,-308000000.0,561039.0,815831.0,254792.0,2390000000.0,455702869.0,-350000000.0,1934297131.0,-58735379.0,9617021.0,511550746.0,243099797.0,97458205.0,439917.0,274975917.0,405593085.0,0
GLAND.BK,2023-12-31,348972463.0,-389278761.0,43558350.0,107214359.0,110466411.0,3252052.0,359043559.0,-129078428.0,1341370.0,-11437391.0,43558350.0,1587079.0,-138551.0,478050891.0,718363437.0,10064431.0,10064431.0,109029225.0,-11519012.2,75584514.0,236734.0,240312546.0,-63688698.0,434667658.0,44556267.0,-34657688.0,-161042791.0,60000.0,22005784.0,78264386.6,349287.0,349287.0,0.0,-376500000.0,992083.0,1237792.0,245709.0,0.0,-1996441650.0,2040000000.0,1996441650.0,3252052.0,10064431.0,391189443.0,347385384.0,75584514.0,236734.0,240312546.0,347385384.0,0
GLAND.BK,2022-12-31,270249578.0,-74248478.0,-193063380.0,104276639.0,107214359.0,2937720.0,36101250.0,-219853034.0,3533734.0,10785256.0,-193063380.0,3533859.0,-55762.0,490102612.0,675377461.0,10151052.0,10151052.0,64141383.0,-11519012.2,114664515.0,99192.0,185274849.0,-82156708.0,753841534.0,-55651553.0,17342879.0,-125248732.0,90000.0,-56385628.0,78264386.6,378175.0,378175.0,40000000.0,-81500000.0,3155559.0,3155684.0,125.0,0.0,-1033063380.0,840000000.0,1033063380.0,2937720.0,10151052.0,73652464.0,266715719.0,114664515.0,99192.0,185274849.0,266715719.0,0
GLAND.BK,2021-12-31,382440278.0,-90538718.0,-257380000.0,69755079.0,104276639.0,34521560.0,210772644.0,-147102622.0,2235041.0,-65303677.0,-257380000.0,3579591.0,-1284225.0,529542900.0,730404996.0,9881393.0,9881393.0,72102339.0,-11519012.2,107151814.0,88505.0,200862096.0,-100445121.0,626695661.0,51054834.0,34820399.0,-111537398.0,4038770.0,-125479227.0,78264386.6,663668.0,663668.0,0.0,-23000000.0,1571373.0,2915923.0,1344550.0,1100000000.0,-67380000.0,-190000000.0,1167380000.0,34521560.0,9881393.0,122825237.0,378860687.0,107151814.0,88505.0,200862096.0,378860687.0,0
GLAND.BK,2020-12-31,660375738.0,591526082.0,-1233380000.0,51233259.0,69755079.0,18521820.0,50960796.0,-304119558.0,7590502.0,-73566952.0,-1233380000.0,8935161.0,-465454.0,964495296.0,1242163278.0,10207522.0,10207522.0,94622278.0,-11519012.2,-143083462.0,308431245.0,277667982.0,-148494209.0,739687775.0,-71004143.0,125510833.0,-88855156.0,-211961.0,-269559131.0,78264386.6,52903.0,52903.0,-35451670.0,-11000000.0,7537599.0,8882258.0,1344659.0,1373695849.7333333,-1663380000.0,430000000.0,1663380000.0,18521820.0,10207522.0,-580594764.0,651440577.0,-143083462.0,308431245.0,277667982.0,651440577.0,0
GLAND.BK,2019-12-31,174771535.0,-19122706.0,-282783403.0,178367833.0,51233259.0,-127134574.0,-457222164.0,-282978187.0,1740765.0,-14877448.0,-293006291.0,5798120.0,-1888722.0,457749722.0,740823404.0,11377594.0,19755886.0,148444553.0,-11519012.2,209934403.0,53858155.0,283073682.0,-235228622.0,1354121816.0,-122520893.0,-110238274.0,56301411.0,371706935.0,-478227366.0,78264386.6,3676086.0,3676086.0,0.0,-2504493.0,-1935321.0,2122034.0,4057355.0,0.0,-1313006291.0,1020000000.0,1313006291.0,-127134574.0,19755886.0,-119975521.0,168973415.0,209934403.0,53858155.0,283073682.0,168973415.0,0
GLAND.BK,2018-12-31,155402103.0,-293710890.0,-177087469.0,493764089.0,178367833.0,-315396256.0,71504834.0,-47709791.0,11137022.0,-150573868.0,-130328424.0,11137022.0,0.0,203111894.0,639295808.0,14240649.0,22883419.0,116650280.0,-11519012.2,76978085.0,137429618.0,436183914.0,-183193052.0,507339441.0,-380828523.0,-26838510.0,108138663.0,-16111496.0,267930075.0,78264386.6,298773.0,298773.0,53135405.0,-132000000.0,10838249.0,10838249.0,0.0,1182425260.0,-550328424.0,420000000.0,1732753684.0,-315396256.0,22883419.0,13936657.0,-450874574.0,76978085.0,137429618.0,436183914.0,144265081.0,0
GLAND.BK,2017-12-31,5599448932.0,-1202041386.0,-4275716373.0,372072916.0,493764089.0,121691173.0,-993887482.0,5795690152.0,33992376.0,-888049010.0,-3727350034.0,33992376.0,0.0,-196241220.0,279417099.0,16925074.0,25567844.0,210367655.0,-11519012.2,418187058.0,255762289.0,475658319.0,-186954924.0,1435729350.0,-46235909.0,-88752110.0,78521374.0,25739826.0,5816401825.0,78264386.6,96790.0,96790.0,-614658081.0,-280000000.0,33895586.0,33895586.0,0.0,4842258754.0,-979657171.0,-2747692863.0,5821915925.0,121691173.0,25567844.0,1838106522.0,4974569793.0,418187058.0,255762289.0,475658319.0,5565456556.0,0
GLAND.BK,2016-12-31,1671622138.0,-2249248472.0,239705509.0,709993741.0,372072916.0,-337920825.0,-278009886.0,847885782.0,8382861.0,-1971165611.0,1620490481.0,8382861.0,273959.0,823736356.0,1373755271.0,18000609.0,20161301.0,251869362.0,-11519012.2,211333830.0,270778271.0,550018915.0,117269328.0,1592320716.0,301659424.0,-130028693.0,719140025.0,-22776856.0,-123658888.0,78264386.6,339842.0,339842.0,30120170.0,-269700000.0,8043019.0,8043019.0,0.0,1996497884.0,1656497884.0,-36007403.0,340000000.0,-337920825.0,20161301.0,3283729758.0,488426647.0,211333830.0,270778271.0,550018915.0,1663239277.0,0
GLAND.BK,2015-12-31,2230478501.0,-5237322609.0,2686301380.0,1030536469.0,709993741.0,-320542728.0,-748208997.0,1126400263.0,36394981.0,-1299627628.0,3363358490.0,36394981.0,0.0,1104078238.0,1447918327.0,21771389.0,21771389.0,279218348.0,-11519012.2,279460721.0,9834338.0,343840089.0,52606749.0,2465753707.0,-88376886.0,-34548289.0,1427322158.0,-9017095.0,-93809263.0,78264386.6,1224779.0,1224779.0,-1020470.0,-3901300000.0,35170202.0,35170202.0,0.0,3673209215.0,3008209215.0,355149275.0,665000000.0,-320542728.0,21771389.0,5557442010.0,1513318765.0,279460721.0,9834338.0,343840089.0,2194083520.0,0
GLAND.BK,2014-12-31,2849160203.0,-1908613007.0,-291954804.0,381944077.0,1030536469.0,648592392.0,-400906176.0,1478732209.0,27973491.0,-1875639616.0,-239393255.0,28011373.0,-1841.0,1370427994.0,1860107111.0,17411471.0,17411471.0,247156269.0,-11519012.2,290211808.0,31863808.0,489679117.0,324468670.0,2519361287.0,-106969385.0,-89043514.0,1806423219.0,3491826.0,-343550215.0,78264386.6,151413.0,151413.0,-30155915.0,-394661444.21428573,27822078.0,27859960.0,37882.0,1487330056.0,457895184.0,-697288439.0,1029434872.0,648592392.0,17411471.0,2581793457.0,2608413519.0,290211808.0,31863808.0,489679117.0,2821148830.0,0
GLAND.BK,2013-12-31,1029405945.0,-2271463927.0,1494210856.0,129791203.0,381944077.0,252152874.0,308643340.0,458598661.0,27499045.0,-2243964882.0,1339657950.0,27589045.0,20129671.0,570807284.0,885159167.0,48704223.0,70229901.0,144148801.0,21525678.0,177428774.0,4798589.0,314351883.0,74134967.0,749146012.0,-285985514.0,30820035.0,999038023.0,-69670436.0,-277994062.0,78264386.6,1731800.0,1731800.0,-60175166.0,0.0,25767245.0,25857245.0,90000.0,648763950.0,648763950.0,690894000.0,1699697539.3636363,252152874.0,48704223.0,2341564850.0,1001816900.0,177428774.0,4798589.0,314351883.0,1001816900.0,0
GLAND.BK,2012-12-31,-386004268.0,-1466161410.0,1844571109.0,137385772.0,129791203.0,-7594569.0,83065807.0,-147192254.0,16205797.0,-1451200187.0,1395702457.0,16214956.0,-154873.0,-238812014.0,152979801.0,32442464.0,32742464.0,40733977.0,300000.0,34190090.0,853760.0,391791815.0,9744239.0,103250324.0,1023887644.0,-43075306.0,-1219901744.0,-3417142.0,219287590.0,78264386.6,2977192.0,2977192.0,-66495487.0,1244574.0,13228605.0,13237764.0,9159.0,1838505027.0,1838505027.0,-442802570.0,1699697539.3636363,-7594569.0,32442464.0,993492392.0,-550133352.0,34190090.0,853760.0,391791815.0,-402219224.0,0
GLAND.BK,2011-12-31,-941035286.0,-600052362.0,1443909901.0,234563519.0,137385772.0,-97177747.0,-51702783.0,-785474912.0,20056613.0,-579995749.0,1456250747.0,20056613.0,-17508450.0,-155560374.0,-52809053.0,19435554.42105263,-78845811.0,14435248.0,-79420908.0,3988827.0,1731266.0,102751321.0,30216230.0,1151291.0,409642819.0,-10636030.0,-455206924.0,-10435290.0,-736384120.0,78264386.6,6901725.0,6901725.0,521666859.0,-394661444.21428573,13154888.0,13154888.0,0.0,816250747.0,816250747.0,640000000.0,1699697539.3636363,-97177747.0,575097.0,495158848.0,-973432791.0,3988827.0,1731266.0,102751321.0,-961091899.0,0
GLAND.BK,2010-12-31,-449929629.0,717063028.0,-228971120.0,196401240.0,234563519.0,38162279.0,58519278.0,-349275046.0,-852243171.0,-135180143.0,-104248973.0,682994.0,-121473209.0,-100654583.0,-36912360.0,46521542.0,149978057.0,29319099.0,-11519012.2,12581124.0,2924234.0,63742223.0,695331.0,-85774748.0,77924594.0,24387284.0,-1181980775.0,-22704425.0,651823311.0,78264386.6,682994.0,682994.0,818626148.0,-394661444.21428573,-852926165.0,30699786.89473684,852926165.0,436456865.0,436456865.0,-540705838.0,1699697539.3636363,38162279.0,149978057.0,298064569.0,-573893684.0,12581124.0,2924234.0,63742223.0,-450612623.0,0
GLAND.BK,2009-12-31,-217576871.0,-98333844.0,310001571.0,202310384.0,196401240.0,-5909144.0,9958828.0,-169488669.0,271201516.0,272117972.0,310001571.0,271201516.0,16425332.0,-48088202.0,-41965321.0,7364100.0,7613735.0,2538858.0,169.0,25420505.0,178235.0,6122881.0,-16619097.0,-26681879.0,108978009.0,-17829776.0,-488835905.0,-12372211.0,541775758.0,266413933.0,1226690.388888889,1226690.388888889,272117972.0,-99250300.0,271201516.0,271201516.0,45656757.684210524,193739988.0,193739988.0,116261583.0,1699697539.3636363,-5909144.0,7613566.0,-178776816.0,-488778387.0,25420505.0,178235.0,6122881.0,-488778387.0,0
GLAND.BK,2008-12-31,-38039000.0,-171405000.0,213644000.0,1663000.0,5863000.0,4200000.0,-460530000.0,-12558000.0,79655000.0,-50000000.0,-62445000.0,80205000.0,1657000.0,-25481000.0,-8566000.0,313000.0,313000.0,5125000.0,-11519012.2,5000.0,64666126.823529415,16915000.0,-467625000.0,451969000.0,33110000.0,0.0,-106620000.0,-649000.0,115421000.0,80205000.0,1226690.388888889,1226690.388888889,-50000000.0,-41750000.0,79655000.0,80205000.0,550000.0,1373695849.7333333,100331779.63157895,-62445000.0,1699697539.3636363,4200000.0,313000.0,-180139000.0,-118244000.0,5000.0,64666126.823529415,16915000.0,-118244000.0,0
GLAND.BK,2007-12-31,139963000.0,-224228000.0,-91639000.0,463045000.0,287143000.0,-175904000.0,12774000.0,-13142000.0,4239000.0,-219989000.0,-14954000.0,8571000.0,2155000.0,153105000.0,153222000.0,26834000.0,29612000.0,-20045000.0,-11519012.2,48738000.0,20016000.0,117000.0,1438000.0,169170000.0,-15553000.0,-30121000.0,2698000.0,21497000.0,8337000.0,8121000.0,450000.0,450000.0,-219989000.0,-394661444.21428573,3789000.0,8121000.0,4332000.0,1373695849.7333333,0.0,-14954000.0,1699697539.3636363,-175904000.0,29612000.0,120770000.0,50644000.0,48738000.0,20016000.0,117000.0,131392000.0,0
GLAND.BK,2006-12-31,238742000.0,-525215000.0,13463000.0,736056000.0,463045000.0,-273010000.0,58976000.0,59623000.0,7963000.0,-517252000.0,13463000.0,10212000.0,25171000.0,179119000.0,179119000.0,30099000.0,40496000.0,106650799.0,-11519012.2,113346322.83333333,64666126.823529415,258518863.83333334,-6691000.0,120143000.0,-21914000.0,66959000.0,11733000.0,25197000.0,-22352000.0,8736000.0,1476000.0,1476000.0,-517252000.0,-394661444.21428573,6487000.0,8736000.0,2249000.0,1373695849.7333333,-1491000.0,14954000.0,1699697539.3636363,-273010000.0,40496000.0,244242000.0,228530000.0,36063000.0,64666126.823529415,62000.0,228530000.0,0
GLAND.BK,2005-12-31,143530000.0,-28762000.0,-162467000.0,783754000.0,736056000.0,-47699000.0,70160000.0,9930000.0,28438000.0,-324000.0,-970000.0,28475000.0,4506000.0,133600000.0,133600000.0,27349000.0,27682000.0,106650799.0,0.0,113346322.83333333,64666126.823529415,258518863.83333334,37972000.0,63440000.0,-1095000.0,25711000.0,-4912000.0,36801000.0,-46575000.0,27846000.0,629000.0,629000.0,-324000.0,-394661444.21428573,27809000.0,27846000.0,37000.0,1373695849.7333333,-970000.0,78176986.57894737,1699697539.3636363,-47699000.0,27682000.0,114122000.0,-46442000.0,59131000.0,64666126.823529415,104000.0,115055000.0,0
SIAM.BK,2024-12-31,96654269.0,-16007367.0,-24400187.0,355882708.0,412129423.0,56246715.0,99905744.0,21366245.0,13101370.0,-2905997.0,-16106191.0,14471807.0,-1183867.0,75288024.0,77896864.0,95300794.0,116595335.0,-20554074.0,21294541.0,15987164.0,72517509.0,2608840.0,77934519.0,-78539225.0,30927573.0,-51793360.0,98332152.0,14087821.0,-136502766.0,14471807.0,0.0,0.0,-2905997.0,-11541179.375,13101370.0,14471807.0,1370437.0,59468316.5,-16106191.0,0.0,16106191.0,56246715.0,95300794.0,67446708.0,76251475.0,15987164.0,72517509.0,2608840.0,82182462.0,0
SIAM.BK,2023-12-31,159632371.0,-60950960.0,-22711993.0,279913290.0,355882708.0,75969418.0,-11785879.0,74687671.0,54566796.0,-6384164.0,-2660375.0,59911051.0,-3186729.0,84944700.0,86145089.0,94429567.0,97584544.0,-20418721.0,3154977.0,6266079.0,60547283.0,1200389.0,4137444.0,43649764.0,79731288.0,34545885.0,29460193.0,-3510026.0,-9864265.0,59911051.0,0.0,0.0,-6384164.0,-11541179.375,54566796.0,59911051.0,5344255.0,59468316.5,-17660375.0,15000000.0,17660375.0,75969418.0,94429567.0,102405200.0,81929221.0,6266079.0,60547283.0,1200389.0,99721320.0,0
SIAM.BK,2022-12-31,28236645.0,-18103755.0,20336790.0,249586787.0,279913290.0,30326503.0,62350580.0,-42935459.0,17629385.0,-474370.0,30972484.0,20473666.0,-3047569.0,71172104.0,72871809.0,106290213.0,128974810.0,-18285316.0,22684597.0,-1143898.0,62279653.0,1699705.0,20620838.0,-52902322.0,-17059326.0,-36275121.0,64792151.0,-4990832.0,-33288349.0,212220382.52941176,0.0,0.0,-474370.0,0.0,17629385.0,20473666.0,2844281.0,59468316.5,-17327516.0,48300000.0,17327516.0,30326503.0,106290213.0,41579744.0,1831742.0,-1143898.0,62279653.0,1699705.0,7762979.0,0
SIAM.BK,2021-12-31,-17909946.0,-89901795.0,-103108062.0,460506590.0,249586787.0,-210919803.0,47012323.0,-94955442.0,63389867.0,-191928.0,-68909554.0,63850614.0,726249.0,77045496.0,77270526.0,99826772.0,106264317.0,-15265203.0,6437545.0,7608990.0,39589368.0,225030.0,12652963.0,-1722175.0,-7080020.0,45585577.0,-96052704.0,-5229425.0,-38136212.0,63850614.0,0.0,0.0,-191928.0,0.0,63389867.0,63850614.0,460747.0,59468316.5,-80409554.0,11500000.0,80409554.0,-210919803.0,99826772.0,-150209367.0,-111416103.0,7608990.0,39589368.0,225030.0,-81760560.0,0
SIAM.BK,2020-12-31,145230782.0,-246381400.0,-317972654.0,826018488.0,460506590.0,-365511898.0,65381322.0,-30359276.0,128772164.0,54199983.0,-220599416.0,152028870.0,-166854084.0,175590058.0,240048130.0,151422000.0,172879507.0,22119322.0,21457507.0,9321482.0,17628007.0,64458072.0,50781715.0,166360283.0,2176515.0,-73765788.0,71369298.0,-51294642.0,21155341.0,152028870.0,0.0,0.0,54199983.0,19849333.0,128772164.0,152028870.0,23256706.0,16803933.0,-271649416.0,51050000.0,288453349.0,-365511898.0,151422000.0,-204140798.0,-36454271.0,9321482.0,17628007.0,64458072.0,-6798088.0,0
SIAM.BK,2019-12-31,228618017.0,-439062422.0,-74684901.0,1126631863.0,826018488.0,-300613375.0,167466086.0,-129086815.0,435931975.0,-3130447.0,-65225442.0,438214218.0,18539064.0,357704832.0,382833759.0,171949856.0,174011259.0,6655173.0,1443138.0,-126368800.0,34406121.0,25128927.0,-8758532.0,54592752.0,32416724.0,-33762239.0,50015439.0,-31713730.0,-146043009.0,438214218.0,0.0,0.0,-3130447.0,0.0,435931975.0,438214218.0,2282243.0,102132700.0,-64225442.0,-1000000.0,166358142.0,-300613375.0,172568121.0,-272539400.0,-215527408.0,-126368800.0,34406121.0,25128927.0,-209596201.0,0
SIAM.BK,2018-12-31,269481932.0,-1081022969.0,1498319702.0,425070778.0,1126631863.0,701561085.0,-344462533.0,251595445.0,929958666.0,-1415586.0,1504838982.0,1435921594.0,-350340122.0,17886487.0,19960857.0,53011443.0,53011443.0,-27119888.0,0.0,6755078.0,30411411.0,2074370.0,15143879.0,340767057.0,23510077.0,14501733.0,-44719094.0,-148643134.0,406945863.0,1423842727.0,0.0,0.0,-1415586.0,-149648717.0,929958666.0,1435921594.0,505962928.0,59468316.5,1607338982.0,-102500000.0,103020903.0,701561085.0,53011443.0,844362248.0,-1172370899.0,6755078.0,30411411.0,2074370.0,-1166439662.0,0
SIAM.BK,2017-12-31,157561771.0,217543114.0,-356593078.0,380030060.0,425070778.0,45040718.0,5982335.0,196378271.0,77298024.0,292841138.0,-350073777.0,79258792.0,-4120979.0,-38816500.0,-4883964.0,44705876.0,45705876.0,-3088694.0,1000000.0,3343614.0,37976767.0,33932536.0,17097906.0,-45499452.0,-40947921.0,147115702.0,104738794.0,13994860.0,-28523164.0,70512922.0,0.0,0.0,292841138.0,28269824.0,77298024.0,79258792.0,1960768.0,59468316.5,-14073777.0,-336000000.0,103020903.0,45040718.0,44705876.0,-269810030.0,72371721.0,3343614.0,37976767.0,33932536.0,78302979.0,0
SIAM.BK,2016-12-31,34914881.0,-529085851.0,492192983.0,379515930.0,380030060.0,514130.0,5962441.0,72730350.0,549739574.0,14638830.0,500437468.0,550305261.0,-563311.0,-37815469.0,-2617886.0,42731614.0,42731614.0,32612052.0,0.0,6705276.0,28750246.0,35197583.0,942570.0,-30625297.0,11823843.0,35175736.0,-81602380.0,61231985.0,46101166.0,550305261.0,0.0,0.0,14638830.0,6000125.0,549739574.0,550305261.0,565687.0,59468316.5,12103279.0,488334189.0,103020903.0,514130.0,42731614.0,-14387225.0,-522507865.0,6705276.0,28750246.0,35197583.0,-515390380.0,0
SIAM.BK,2015-12-31,164880108.7222222,-175040050.3888889,8380879.611111111,565788676.3333334,568553201.8333334,2764692.1666666665,10711524.555555556,-9028960.611111112,171071953.2222222,20074294.111111112,56789751.5,202724717.0,-29214733.111111112,173909069.33333334,184783274.6111111,83594789.66666667,88674993.22222222,-516223.25,6055026.6,24457557.0,37113673.61111111,12233480.9375,13281475.944444444,158698127.1111111,-4056682.277777778,-2610608.611111111,17112412.888888888,-16250234.833333334,-3907335.611111111,212220382.52941176,0.0,0.0,20074294.111111112,-11541179.375,171071953.2222222,202724717.0,31652763.777777776,59468316.5,66426415.833333336,12505474.277777778,103020903.0,2764692.1666666665,83629137.72222222,50597907.0,-80416816.1111111,46098106.222222224,37113673.61111111,12550483.055555556,-37844608.277777776,0
SIAM.BK,2014-06-30,-63433769.0,-97002935.0,42583250.0,450931317.0,333077863.0,-117853454.0,10118903.0,126254403.0,36662706.0,-140229.0,52383950.0,37069674.0,1499524.0,-189688172.0,-187347323.0,51779010.0,51779010.0,4206902.0,6055026.6,1373725.0,55349280.0,2340849.0,51638426.0,-251441781.0,-236543956.0,198621358.0,107812301.0,152947477.0,-96582777.0,37069674.0,0.0,0.0,-140229.0,-11541179.375,36662706.0,37069674.0,406968.0,59468316.5,66426415.833333336,52383950.0,103020903.0,-117853454.0,51779010.0,-47712525.0,-100503443.0,1373725.0,55349280.0,2340849.0,-100503443.0,0
SIAM.BK,2013-06-30,-144728488.0,-152961286.0,-111682180.0,860303271.0,450931317.0,-409371954.0,-15220449.0,-171267705.0,153237555.0,276269.0,1008137.0,154138929.0,-795555.0,26539217.0,27701663.0,45370492.0,45370492.0,2907705.0,6055026.6,42661139.0,48404160.0,1162446.0,26292558.0,37179091.0,-119719467.0,-8475993.0,59799521.0,-10304979.0,-92566787.0,154138929.0,0.0,0.0,276269.0,-11541179.375,153237555.0,154138929.0,901374.0,59468316.5,66426415.833333336,1008137.0,103020903.0,-409371954.0,45370492.0,-296957906.0,-411557034.0,42661139.0,48404160.0,1162446.0,-298867417.0,0
SIAM.BK,2012-06-30,302153776.0,26424822.0,-158340780.0,690065453.0,860303271.0,170237818.0,-65807706.0,-30776241.0,49816564.0,76241386.0,-63444164.0,56341349.0,-5894995.0,332930017.0,334057064.0,50476740.0,50476740.0,3126447.0,6055026.6,128819069.0,34958560.0,1127047.0,-28452603.0,493725279.0,156474074.0,-77059895.0,396658962.0,69540079.0,-576389461.0,56341349.0,0.0,0.0,76241386.0,-11541179.375,49816564.0,56341349.0,6524785.0,59468316.5,66426415.833333336,-63444164.0,103020903.0,170237818.0,50476740.0,188893048.0,150915811.0,128819069.0,34958560.0,1127047.0,245812427.0,0
SIAM.BK,2011-06-30,575504590.0,-105086569.0,-161024310.0,380671742.0,690065453.0,309393711.0,-16117273.0,196150214.0,13399187.0,-55687382.0,-146224165.0,27174256.0,-7007747.0,379354376.0,394110975.0,77452282.0,77452282.0,14778232.0,0.0,24173243.0,34958560.0,14756599.0,-32582116.0,399442931.0,-18202206.0,-46498040.0,197304170.0,-89686145.0,153232435.0,27174256.0,0.0,0.0,-55687382.0,-11541179.375,13399187.0,27174256.0,13775069.0,59468316.5,66426415.833333336,-146224165.0,103020903.0,309393711.0,77452282.0,415881238.0,536470399.0,24173243.0,34958560.0,14756599.0,548330334.0,0
