Instrument,Date,Cash & Short Term Investments,Cash & Cash Equivalents,Loans & Receivables - Net - Short-Term,Loans & Receivables - Total,Accounts & Notes Receivable - Trade - Gross - Total,Receivables - Other - Total,Accounts & Notes Receivable - Trade - Net,Provision - Trade Accounts & Trade Notes Receivable,Trade Accounts & Trade Notes Receivable - Gross,Trade Accounts & Trade Notes Receivable - Net,Inventories - Total,Inventories - Other - Total,Inventories - Raw Materials,Investments - Long-Term,Investments - Total,Property Plant & Equipment - Net - Total,PPE - Accumulated Depreciation & Impairment - Total,PPE - excl Assets Leased Out - Accum Depr & Impair - Total,PPE - excluding Assets Leased Out - Net - Total,Property Plant & Equipment - Gross - Total,Buildings - Gross,Construction in Progress - Gross,Land & Buildings - Gross,Land/Improvements - Gross,Plant Machinery & Equipment - Gross,PPE - excluding Assets Leased Out - Gross,Property Plant & Equipment - Other - Gross,Property Plant & Equipment - Other - Net,Transportation Equipment - Gross,Intangible Assets - excluding Goodwill - Net - Total,Intangible Assets - Total - Net,Total Assets,Total Current Assets,Other Assets - Total,Other Current Assets - Total,Other Non-Current Assets - Total,Deferred Tax - Asset - Long-Term,Other Current Assets,Other Non-Current Assets,Restricted Accounts - Long-Term,Total Non-Current Assets,Payables & Accrued Expenses,Trade Accounts Payable & Accruals - Short-Term,Trade Account Payables - Total,Accounts Payable,Accrued Expenses,Accrued Expenses - Short-Term,Trade Accounts & Trade Notes Payable - Short-Term,Debt - Long-Term - Total,Debt - Total,Short-Term Debt & Current Portion of Long-Term Debt,Capitalized Lease Obligations - Long-Term,Capitalized Leases - Current Portion,Current Portion of Long-Term Debt excl Capitalized Leases,Current Portion of Long-Term Debt incl Capitalized Leases,Debt - Non-Convertible - Long-Term,Long-Term Debt excluding Capitalized Leases,Short-Term Banking Borrowings excl Collateralized Financing,Short-Term Debt & Notes Payable,Total Current Liabilities,Total Liabilities,Total Liabilities & Equity,Other Current Liabilities - Total,Other Non-Current Liabilities - Total,Total Non-Current Liabilities,Income Taxes - Payable - Long-Term & Short-Term,Income Taxes - Payable - Short-Term,Other Current Liabilities,Other Non-Current Liabilities,Other Payables,Post Employment Benefits - Pension & Other - Long-Term,Provisions - Long-Term,Total Shareholders' Equity incl Minority Intr & Hybrid Debt,Shareholders' Equity - Attributable to Parent ShHold - Total,Common Equity - Total,Retained Earnings - Total,Common Equity - Contributed,Common Equity Attributable to Parent Shareholders,Common Stock - Additional Paid in Capital,Common Stock - Addnl Paid in Capital incl Option Reserve,Common Stock - Issued & Paid,Equity - Non-Contributed - Reserves & Retained Earnings,Legal Statutory & Appropriated Reserves,Minority Interest - Equity,Common Shares - Issued - Total,Common Shares - Outstanding - Total,Common Shares - Treasury - Total,Asset Allocation Factor - Issue Specific,Common Shares - Authorized - Issue Specific,Common Shares - Issued - Issue Specific,Common Shares - Outstanding - Issue Specific,Common Shares - Treasury - Issue Specific,Cash & Cash Equivalents - Total,Cash & Short Term Investments - Total,Cash Short Term Investments & Accounts Receivable - Total,Current Assets excl CFh & Short Term Investments - Total,Current Liabilities excluding Current Debt - Total,Debt including Preferred Equity & Minority Interest - Total,Interest Bearing Liabilities - Total,Minority Interest - Total,Other Short-Term & Long-Term Assets - Total,Other Short-Term & Long-Term Liabilities - Total,Provision for Doubtful Accounts & Notes Receivable - Total,Provisions - Total,Trade Accounts & Trade Notes Receivable - Net - Total,Unearned Revenue - Total,Total Available Funds,Total Book Capital,Total Capital,Total Current Assets excluding Total Inventories,Total Debt Excluding Islamic,Total Fixed Assets - Net,Total Long Term Capital,Accruals - Short-Term,Asset Accruals,Book Value excluding Other Equity,Cash – Intermediate,Cash & Securities,Cash & Short Term Investments - Net of Debt,Current Portion of LT Debt incl Cap Leases & Hybrid Fin,Debt including Finance and Operating Lease Liabilities,Finance and Operating Lease Liabilities - Total,Investments - Permanent,Net Book Capital,Net Debt,Net Debt Including Preferred Equity & Minority Interest,Net Operating Assets,Shareholders Equity - Common,Tangible Book Value,Tangible Book Value excluding Other Equity,Tangible Total Equity,Working Capital,Working Capital - Non-Cash,Working Capital excluding Other Current Assets & Liabilities,Target
STOWERm.BK,2006-12-31,38906000.0,25454000.0,110453000.0,110453000.0,126839000.0,19801224.523846153,185683017.21555555,16386000.0,126839000.0,110453000.0,347899000.0,-18089000.0,212320000.0,82585052.77,13452000.0,678768333.4333333,295110570.75,295110570.75,552428936.4666667,403542000.0,122451000.0,0.0,272251000.0,149800000.0,119282000.0,403542000.0,12009000.0,221962963.35555556,7906000.0,-237142000.0,-237142000.0,683534000.0,514800000.0,19876000.0,17542000.0,2334000.0,1144000.0,17542000.0,1190000.0,15219100.268571427,-234808000.0,64674000.0,64674000.0,64674000.0,90955140.2,15855528.75,15855528.75,64674000.0,152638666.05583334,13836000.0,13836000.0,10971999.389166666,3412647.14,275000000.0,94794926.545,425000000.0,425000000.0,13836000.0,13836000.0,159173000.0,159173000.0,683536000.0,80663000.0,32757440.060714286,191471399.11,0.0,0.0,14661000.0,135587.0,0.0,32121599.84571429,32738070.489285715,524363000.0,524363000.0,524363000.0,48257000.0,395602000.0,524363000.0,145098000.0,145098000.0,250504000.0,128761000.0,45844000.0,14556007.407999998,734266560.89301,734266560.89301,0.0,1.0,3708171067.039009,734266560.89301,734266560.89301,0.0,25454000.0,38906000.0,149359000.0,475894000.0,145337000.0,13836000.0,13836000.0,14556007.407999998,19876000.0,80663000.0,16386000.0,79116306.11928572,110453000.0,66002000.0,524363000.0,538199000.0,538199000.0,166901000.0,13836000.0,-234808000.0,524363000.0,330173000.0,254538000.0,524363000.0,25454000.0,13452000.0,25070000.0,94794926.545,13836000.0,14100259.267499998,50892849.34071428,499293000.0,-25070000.0,-25070000.0,499293000.0,524363000.0,761505000.0,761505000.0,761505000.0,355627000.0,316721000.0,418748000.0,1
STOWERm.BK,2005-12-31,108203000.0,80100000.0,52899000.0,52899000.0,57535000.0,19801224.523846153,185683017.21555555,4636000.0,57535000.0,52899000.0,274271000.0,-17143000.0,164385000.0,82585052.77,28103000.0,678768333.4333333,295110570.75,295110570.75,552428936.4666667,469295000.0,112510000.0,8500000.0,296906000.0,184396000.0,152244000.0,469295000.0,11645000.0,221962963.35555556,9823000.0,-268993000.0,-268993000.0,649360000.0,447436000.0,13685000.0,12063000.0,1622000.0,15307420.22625,12063000.0,1622000.0,0.0,-267371000.0,63477000.0,63477000.0,58213000.0,90955140.2,5264000.0,5264000.0,58213000.0,0.0,0.0,0.0,0.0,3412647.14,0.0,0.0,425000000.0,425000000.0,0.0,0.0,110405000.0,110405000.0,649358000.0,46928000.0,32757440.060714286,0.0,0.0,0.0,13057000.0,135587.0,14842334.064545454,32121599.84571429,32738070.489285715,538953000.0,538953000.0,538953000.0,28251000.0,349694000.0,538953000.0,179694000.0,179694000.0,170000000.0,189259000.0,26838000.0,14556007.407999998,498296695.26958,498296695.26958,0.0,1.0,3708171067.039009,498296695.26958,498296695.26958,0.0,80100000.0,108203000.0,161102000.0,339233000.0,110405000.0,0.0,0.0,14556007.407999998,13685000.0,46928000.0,4636000.0,79116306.11928572,52899000.0,33871000.0,538953000.0,538953000.0,538953000.0,173165000.0,0.0,-267371000.0,538953000.0,256931000.0,99965000.0,538953000.0,80100000.0,28103000.0,108203000.0,0.0,0.0,0.0,50892849.34071428,430750000.0,-108203000.0,-108203000.0,430750000.0,538953000.0,807946000.0,807946000.0,807946000.0,337031000.0,228828000.0,371896000.0,1
GGC.BK,2024-12-31,1056665273.0,1056665273.0,2427660445.0,2427660445.0,2039345725.0,332823152.0,14284.555555555555,0.0,2039345725.0,2039345725.0,2232935978.0,-64022.0,820000000.0,0.0,0.0,3988272786.0,7468000000.0,7468000000.0,3988272786.0,11456272786.0,823000000.0,163000000.0,885000000.0,62000000.0,10018000000.0,11456272786.0,28677573.0,9677573.0,4000000.0,48342722.90909091,80767323.0,11338043811.0,5742776192.0,72043384.0,25514496.0,46528888.0,40108468.0,25514496.0,6420420.0,0.0,5595267619.0,918488691.0,918488691.0,918488691.0,665720677.5555556,81777777.77777778,81777777.77777778,918488691.0,338733866.0,393906747.0,55172881.0,338733866.0,55172881.0,0.0,55172881.0,0.0,0.0,20000000.0,20000000.0,1353650313.0,1823011877.0,11338043811.0,379988741.0,130627698.0,469361564.0,34307605.6,34307605.6,379988741.0,452500.0,252019418.7777778,130627698.0,130627698.0,9515031934.0,9515031934.0,9515031934.0,-299041966.0,9814073900.0,9515031934.0,141170914.4,89240250.0,9724833650.0,-299041966.0,122706260.77777778,269886743.0,1023666700.0,1023666700.0,0.0,1.0,1023666700.0,1023666700.0,1023666700.0,0.0,1056665273.0,1056665273.0,3096010998.0,4686110919.0,1298477432.0,393906747.0,393906747.0,269886743.0,72043384.0,379988741.0,0.0,130627698.0,2039345725.0,20777777.777777776,9984393498.0,9908938681.0,9908938681.0,3509840214.0,393906747.0,5595267619.0,9984393498.0,3332460606.0,10281378538.0,9515031934.0,1321974828.3333333,0.0,662758526.0,55172881.0,393906747.0,393906747.0,1479698622.0,8852273408.0,-662758526.0,-662758526.0,8852273408.0,9515031934.0,9434264611.0,9434264611.0,9434264611.0,4389125879.0,3332460606.0,4743600124.0,1
GGC.BK,2023-12-31,3086734715.0,1086734715.0,2124613150.0,2124613150.0,1744156163.0,374252463.0,14284.555555555555,0.0,1744156163.0,1744156163.0,1629496857.0,496857.0,767000000.0,0.0,2000000000.0,4196002463.0,7107000000.0,7107000000.0,4196002463.0,11303002463.0,814000000.0,233000000.0,876000000.0,62000000.0,9807000000.0,11303002463.0,25502128.0,9502128.0,4000000.0,51312980.0,84312980.0,13681063121.0,6862611436.0,606898618.0,21766714.0,585131904.0,74497317.0,21766714.0,7327106.0,503307481.0,6818451685.0,983674598.0,983674598.0,983674598.0,665720677.5555556,81777777.77777778,81777777.77777778,983674598.0,1807243643.0,2077002935.0,269759292.0,345656501.0,41941656.0,227817636.0,269759292.0,1461587142.0,1461587142.0,20000000.0,20000000.0,1954159830.0,3861908877.0,13681063121.0,700725940.0,100505404.0,1907749047.0,0.0,0.0,257155811.0,452500.0,252019418.7777778,100505404.0,100505404.0,9819154244.0,9819154244.0,9819154244.0,-21979218.0,9814073900.0,9819154244.0,141170914.4,89240250.0,9724833650.0,5080344.0,122706260.77777778,269886743.0,1023666700.0,1023666700.0,0.0,1.0,1023666700.0,1023666700.0,1023666700.0,0.0,1086734715.0,3086734715.0,4830890878.0,3775876721.0,1684400538.0,2077002935.0,2077002935.0,269886743.0,103591137.0,700725940.0,0.0,544075533.0,1744156163.0,20777777.777777776,11726903291.0,11896157179.0,11896157179.0,5233114579.0,2077002935.0,6785451685.0,11726903291.0,3821716891.0,12561328406.0,9792094682.0,1321974828.3333333,2000000000.0,1009731780.0,269759292.0,2077002935.0,387598157.0,1953004338.0,8809422464.0,-1009731780.0,-1009731780.0,8809422464.0,9819154244.0,9734841264.0,9707781702.0,9734841264.0,4908451606.0,1821716891.0,5587410832.0,1
GGC.BK,2022-12-31,2733596524.0,1383596524.0,2121429794.0,2121429794.0,1759087142.0,262956007.0,14284.555555555555,0.0,1759087142.0,1759087142.0,1656888586.0,-29111414.0,696000000.0,0.0,1350000000.0,4457218611.0,6730000000.0,6730000000.0,4457218611.0,11187218611.0,810000000.0,172000000.0,872000000.0,62000000.0,9707000000.0,11187218611.0,51055249.0,38055249.0,12000000.0,75567389.0,75567422.0,13632707652.0,6536500755.0,705575719.0,24585851.0,680989868.0,168630934.0,24585851.0,9051453.0,503307481.0,7096206897.0,862429137.0,862429137.0,862429137.0,665720677.5555556,81777777.77777778,81777777.77777778,862429137.0,1218225296.0,1352126213.0,133900917.0,359049316.0,48410220.0,85490697.0,133900917.0,859175980.0,859175980.0,20000000.0,20000000.0,1968808196.0,3305852206.0,13632707652.0,851878315.0,118818714.0,1337044010.0,120599827.0,120599827.0,408308186.0,452500.0,252019418.7777778,118818714.0,118818714.0,10326855446.0,10326855446.0,10326855446.0,512781546.0,9814073900.0,10326855446.0,141170914.4,89240250.0,9724833650.0,512781546.0,122706260.77777778,269886743.0,1023666700.0,1023666700.0,0.0,1.0,1023666700.0,1023666700.0,1023666700.0,0.0,1383596524.0,2733596524.0,4492683666.0,3802904231.0,1834907279.0,1352126213.0,1352126213.0,269886743.0,202268238.0,851878315.0,0.0,562388843.0,1759087142.0,20777777.777777776,11663899456.0,11678981659.0,11678981659.0,4879612169.0,1352126213.0,7096206864.0,11663899456.0,3184096035.0,12249111095.0,10326855446.0,1321974828.3333333,1350000000.0,1381470311.0,133900917.0,1352126213.0,407459536.0,1882430996.0,8945385135.0,-1381470311.0,-1381470311.0,8945385135.0,10326855446.0,10251288024.0,10251288024.0,10251288024.0,4567692559.0,1834096035.0,5394985023.0,1
GGC.BK,2021-12-31,1791048136.0,1511048136.0,2542801130.0,2542801130.0,2381395693.0,53308184.0,395693.0,0.0,2381395693.0,2381395693.0,2024065681.0,-15934319.0,974000000.0,0.0,280000000.0,4732410917.0,6302000000.0,6302000000.0,4732410917.0,11034410917.0,804000000.0,172000000.0,866000000.0,62000000.0,9506000000.0,11034410917.0,16813804.0,7813804.0,12000000.0,33814515.0,66814515.0,13516501364.0,6646724341.0,225612487.0,35809394.0,189803093.0,180996903.0,35809394.0,8806190.0,335538320.6666667,6869777023.0,1350394622.0,1350394622.0,1226394622.0,1226394622.0,124000000.0,124000000.0,1226394622.0,382009955.0,1266369338.0,884359383.0,382009955.0,120388608.0,763970775.0,884359383.0,0.0,0.0,20000000.0,20000000.0,3043619096.0,3546132441.0,13516501364.0,779049411.0,120503390.0,502513345.0,29815680.0,29815680.0,313479282.0,452500.0,313479282.0,120503390.0,120503390.0,9970368923.0,9970368923.0,9970368923.0,156295023.0,9814073900.0,9970368923.0,89240250.0,89240250.0,9724833650.0,156295023.0,61039000.0,269886743.0,1023666700.0,1023666700.0,0.0,1.0,1023666700.0,1023666700.0,1023666700.0,0.0,1511048136.0,1791048136.0,4172443829.0,4855676205.0,2159259713.0,1266369338.0,1266369338.0,269886743.0,225612487.0,779049411.0,0.0,564073519.0,2381395693.0,22000000.0,10472882268.0,11236738261.0,11236738261.0,4622658660.0,1266369338.0,6836777023.0,10472882268.0,2092057109.0,11972453228.0,9877994020.666666,1511048136.0,280000000.0,524678798.0,884359383.0,1266369338.0,502398563.0,1880748498.0,9445690125.0,-524678798.0,-524678798.0,9445690125.0,9970368923.0,9903554408.0,9797778112.333334,9903554408.0,3603105245.0,1812057109.0,4346345262.0,1
GGC.BK,2020-12-31,2142488151.0,1742488151.0,1695007663.0,1695007663.0,1637042972.0,32495332.0,42972.0,0.0,1637042972.0,1637042972.0,2002715732.0,-14284268.0,928000000.0,0.0,400000000.0,5165615093.0,5819000000.0,5819000000.0,5165615093.0,10984615093.0,804000000.0,126000000.0,866000000.0,62000000.0,9389000000.0,10984615093.0,14475846.0,7475846.0,10000000.0,35713302.0,68713302.0,13239173453.0,6127151439.0,287683926.0,32939893.0,254744033.0,228320155.0,32939893.0,26423878.0,335538320.6666667,7112022014.0,868658538.0,868658538.0,813658538.0,813658538.0,55000000.0,55000000.0,813658538.0,1246723611.0,1946007066.0,699283455.0,482752836.0,133440145.0,565843310.0,699283455.0,763970775.0,763970775.0,20000000.0,20000000.0,1886379908.0,3246045838.0,13239173453.0,318437915.0,112942319.0,1359665930.0,34307605.6,34307605.6,302437915.0,0.0,302437915.0,112942319.0,112942319.0,9993127615.0,9993127615.0,9993127615.0,179053715.0,9814073900.0,9993127615.0,89240250.0,89240250.0,9724833650.0,179053715.0,49799000.0,269886743.0,1023666700.0,1023666700.0,0.0,1.0,1023666700.0,1023666700.0,1023666700.0,0.0,1742488151.0,2142488151.0,3779531123.0,3984663288.0,1187096453.0,1946007066.0,1946007066.0,269886743.0,287683926.0,318437915.0,0.0,112942319.0,1637042972.0,16000000.0,11352793545.0,11939134681.0,11939134681.0,4124435707.0,1946007066.0,7079022014.0,11352793545.0,2498283380.0,11463685302.0,9877994020.666666,1742488151.0,400000000.0,196481085.0,699283455.0,1946007066.0,616192981.0,1622949586.0,9796646530.0,-196481085.0,-196481085.0,9796646530.0,9993127615.0,9924414313.0,9797778112.333334,9924414313.0,4240771531.0,2098283380.0,4526269553.0,1
GGC.BK,2019-12-31,3310817087.0,2310817087.0,1476708505.0,1476708505.0,1425856642.0,38721013.0,-143358.0,0.0,1425856642.0,1425856642.0,1596174222.0,-15825778.0,783000000.0,0.0,1000000000.0,4763982211.0,5372000000.0,5372000000.0,4763982211.0,10135982211.0,740000000.0,263000000.0,790000000.0,50000000.0,9066000000.0,10135982211.0,16982211.0,8982211.0,33000000.0,36242980.0,69242980.0,12931334011.0,6711875044.0,350945531.0,80175230.0,270770301.0,243640838.0,80175230.0,27129463.0,335538320.6666667,6219458967.0,1035428751.0,1035428751.0,953428751.0,953428751.0,82000000.0,82000000.0,953428751.0,1342897753.0,1789577014.0,446679261.0,14243528.0,5679261.0,441000000.0,446679261.0,1328654225.0,1328654225.0,20000000.0,20000000.0,1849866450.0,3283190628.0,12931334011.0,367758438.0,90426425.0,1433324178.0,34307605.6,34307605.6,353758438.0,905000.0,353758438.0,89521425.0,89521425.0,9648143383.0,9648143383.0,9648143383.0,-165930517.0,9814073900.0,9648143383.0,89240250.0,89240250.0,9724833650.0,-165930517.0,32024000.0,269886743.0,1023666700.0,1023666700.0,0.0,1.0,1023666700.0,1023666700.0,1023666700.0,0.0,2310817087.0,3310817087.0,4736673729.0,3401057957.0,1403187189.0,1789577014.0,1789577014.0,269886743.0,350945531.0,368663438.0,0.0,89521425.0,1425856642.0,14000000.0,11081467561.0,11437720397.0,11437720397.0,5115700822.0,1789577014.0,6186458967.0,11081467561.0,2551191507.0,10587516924.0,9877994020.666666,2311000000.0,1000000000.0,1521240073.0,446679261.0,1789577014.0,19922789.0,1115463475.0,8126903310.0,-1521240073.0,-1521240073.0,8126903310.0,9648143383.0,9578900403.0,9797778112.333334,9578900403.0,4862008594.0,1551191507.0,5149591802.0,1
GGC.BK,2018-12-31,3787007110.0,2387007110.0,1383090429.0,1383090429.0,1246883664.0,101107473.0,-116336.0,0.0,1246883664.0,1246883664.0,1489975317.0,-4024683.0,789000000.0,0.0,1400000000.0,5103138115.0,4928080000.0,4928080000.0,5103138115.0,10031218115.0,716750000.0,1733590000.0,763530000.0,46780000.0,7516710000.0,10031218115.0,17388115.0,7358115.0,26960000.0,41052422.0,74582422.0,13084458790.0,6714284146.0,421803006.0,14211290.0,407591716.0,376826320.0,14211290.0,30765396.0,335538320.6666667,6370174644.0,824616667.0,824616667.0,740616667.0,740616667.0,84000000.0,84000000.0,740616667.0,1779065257.0,2120778920.0,341713663.0,10567722.0,4213663.0,337500000.0,341713663.0,1768497535.0,1768497535.0,0.0,0.0,1535111028.0,3376788408.0,13084458790.0,368780698.0,62612123.0,1841677380.0,34307605.6,34307605.6,348780698.0,452500.0,348780698.0,62612123.0,62612123.0,9707670382.0,9707670382.0,9707670382.0,-748063529.0,10455733911.0,9707670382.0,219066911.0,219066911.0,10236667000.0,-748063529.0,245621000.0,0.0,1023700000.0,1023700000.0,0.0,1.0,1048300000.0,1023700000.0,1023700000.0,0.0,2387007110.0,3787007110.0,5033890774.0,2927277036.0,1193397365.0,2120778920.0,2120778920.0,0.0,421803006.0,368780698.0,0.0,62612123.0,1246883664.0,20000000.0,11549347762.0,11828449302.0,11828449302.0,5224308829.0,2120778920.0,6336644644.0,11549347762.0,2792166008.0,10663921680.0,9877994020.666666,2387007110.0,1400000000.0,1666228190.0,341713663.0,2120778920.0,14781385.0,784862391.0,8041442192.0,-1666228190.0,-1666228190.0,8041442192.0,9707670382.0,9633087960.0,9797778112.333334,9633087960.0,5179173118.0,1392166008.0,5533742526.0,1
GGC.BK,2017-12-31,4122230058.0,2422230058.0,1983973978.0,1983973978.0,1841624983.0,17586042.0,-375017.0,0.0,1841624983.0,1841624983.0,2778111575.0,-1888425.0,1510000000.0,0.0,1700000000.0,4704516045.0,4485290000.0,4485290000.0,4704516045.0,9189806045.0,691980000.0,1034120000.0,735760000.0,43780000.0,7405740000.0,9189806045.0,14186045.0,4726045.0,25350000.0,42250119.0,75780119.0,14534819752.0,8962565593.0,83947314.0,46249982.0,37697332.0,21901173.0,46249982.0,15796159.0,335538320.6666667,5572254159.0,596041907.0,596041907.0,410041907.0,410041907.0,186000000.0,186000000.0,410041907.0,2115839827.0,2399565730.0,283725903.0,10998982.0,3600903.0,280125000.0,283725903.0,2104840845.0,2104840845.0,0.0,0.0,1290283479.0,3461643585.0,14534819752.0,410515669.0,53992498.0,2171360106.0,0.0,0.0,380515669.0,452500.0,380515669.0,53992498.0,53992498.0,11073176167.0,11073176167.0,11073176167.0,617442256.0,10455733911.0,11073176167.0,219066911.0,219066911.0,10236667000.0,617442256.0,245621000.0,0.0,1023700000.0,1023700000.0,0.0,1.0,1048300000.0,1023700000.0,1023700000.0,0.0,2422230058.0,4122230058.0,5963855041.0,4840335535.0,1006557576.0,2399565730.0,2399565730.0,0.0,83947314.0,410515669.0,0.0,55520279.0,1841624983.0,30000000.0,13244536273.0,13472741897.0,13472741897.0,6184454018.0,2399565730.0,5538724159.0,13244536273.0,5250052056.0,12079059694.0,9877994020.666666,2422230058.0,1700000000.0,1722664328.0,283725903.0,2399565730.0,14599885.0,754260663.0,9350511839.0,-1722664328.0,-1722664328.0,9350511839.0,11073176167.0,10997396048.0,9797778112.333334,10997396048.0,7672282114.0,3550052056.0,8036547801.0,1
GGC.BK,2016-12-31,527722791.0,527722791.0,1657175210.0,1657175210.0,1510432843.0,18145676.0,432843.0,0.0,1510432843.0,1510432843.0,4374394154.0,394154.0,1670000000.0,0.0,1016250000.0,4166489459.0,3987970000.0,3987970000.0,4166489459.0,8154459459.0,689600000.0,95590000.0,732800000.0,43200000.0,7313080000.0,8154459459.0,12989459.0,3889459.0,23350000.0,47394403.0,80394403.0,11631427319.0,6646246945.0,88309270.0,61954790.0,26354480.0,19072182.0,61954790.0,7282298.0,335538320.6666667,4985180374.0,774682150.0,774682150.0,711682150.0,711682150.0,63000000.0,63000000.0,711682150.0,2395402706.0,2688992576.0,293589870.0,11593551.0,2964870.0,230625000.0,233589870.0,2383809155.0,2383809155.0,60000000.0,60000000.0,1275748664.0,3708465858.0,11631427319.0,186354123.0,35384436.0,2432717194.0,21122521.0,21122521.0,162354123.0,452500.0,162354123.0,35384436.0,35384436.0,7922961461.0,7922961461.0,7922961461.0,522961461.0,7400000000.0,7922961461.0,141170914.4,121696915.25,7400000000.0,522961461.0,230117100.0,0.0,740000000.0,740000000.0,0.0,1.0,1048300000.0,740000000.0,740000000.0,0.0,527722791.0,527722791.0,2038155634.0,6118524154.0,982158794.0,2688992576.0,2688992576.0,0.0,88309270.0,186354123.0,0.0,37314488.0,1510432843.0,24000000.0,10355678655.0,10611954037.0,10611954037.0,2271852791.0,2688992576.0,4952180374.0,10355678655.0,4842775490.0,11070704528.0,9877994020.666666,138000000.0,1016250000.0,-2161269785.0,233589870.0,2688992576.0,14558421.0,711942032.0,10084231246.0,2161269785.0,2161269785.0,10084231246.0,7922961461.0,7842567058.0,9797778112.333334,7842567058.0,5370498281.0,4842775490.0,5494897614.0,1
GGC.BK,2015-12-31,1038412408.0,1038412408.0,1391642966.0,1391642966.0,1231352584.0,30112735.0,352584.0,0.0,1231352584.0,1231352584.0,2599295130.0,295130.0,616000000.0,0.0,1016250000.0,4520367878.0,3516320000.0,3516320000.0,4520367878.0,8036687878.0,718270000.0,18070000.0,760120000.0,41850000.0,7248740000.0,8036687878.0,9757878.0,1357878.0,10160000.0,52302845.0,85302845.0,10407933060.0,5115459589.0,55752854.0,31109085.0,24643769.0,16855910.0,31109085.0,7787859.0,335538320.6666667,5292473471.0,311755661.0,311755661.0,268755661.0,268755661.0,43000000.0,43000000.0,268755661.0,790184293.0,832572227.0,42387934.0,163078.0,387934.0,42000000.0,42387934.0,790021215.0,790021215.0,20000000.0,20000000.0,527084543.0,1349577839.0,10407933060.0,172940948.0,30340397.0,822493296.0,34307605.6,34307605.6,151940948.0,452500.0,151940948.0,30340397.0,30340397.0,9058355221.0,8396196242.0,8396196242.0,996196242.0,7400000000.0,8396196242.0,141170914.4,121696915.25,7400000000.0,996196242.0,138980743.0,662158979.0,740000000.0,740000000.0,0.0,1.0,740000000.0,740000000.0,740000000.0,0.0,1038412408.0,1038412408.0,2269764992.0,4077047181.0,484696609.0,1494731206.0,832572227.0,662158979.0,55752854.0,172940948.0,0.0,32309003.0,1231352584.0,21000000.0,9880848517.0,9228768469.0,9890927448.0,2516164459.0,832572227.0,5259473471.0,9880848517.0,3549962638.0,9336520652.0,9877994020.666666,248000000.0,1016250000.0,205840181.0,42387934.0,832572227.0,551012.0,662158979.0,8852515040.0,-205840181.0,456318798.0,8852515040.0,8396196242.0,8310893397.0,9797778112.333334,8973052376.0,4588375046.0,3549962638.0,4730206909.0,1
GGC.BK,2014-12-31,98424738.0,98424738.0,2345708372.0,2345708372.0,1246878702.0,31009872.0,-121298.0,0.0,1246878702.0,1246878702.0,1892231521.0,231521.0,676000000.0,0.0,1016250000.0,4936071726.0,3042400000.0,3042400000.0,4936071726.0,7978471726.0,713630000.0,29280000.0,755480000.0,41850000.0,7183110000.0,7978471726.0,10601726.0,2211726.0,14700000.0,55596338.0,88596338.0,10154320416.0,4389287096.0,68012985.0,14922465.0,53090520.0,14397126.0,14922465.0,38693394.0,335538320.6666667,5765033320.0,245191021.0,245191021.0,223191021.0,223191021.0,22000000.0,22000000.0,223191021.0,1359051012.0,1359771185.0,720173.0,551012.0,720173.0,0.0,720173.0,1358500000.0,1358500000.0,20000000.0,20000000.0,415034333.0,1801564343.0,10154320416.0,169123139.0,25510392.0,1386530010.0,34307605.6,34307605.6,150123139.0,452500.0,150123139.0,25510392.0,25510392.0,8352756073.0,7665481337.0,7665481337.0,265481337.0,7400000000.0,7665481337.0,141170914.4,121696915.25,7400000000.0,265481337.0,101154504.0,687274736.0,740000000.0,740000000.0,0.0,1.0,740000000.0,740000000.0,740000000.0,0.0,98424738.0,98424738.0,1345303440.0,4290862358.0,414314160.0,2047045921.0,1359771185.0,687274736.0,68012985.0,169123139.0,0.0,27478998.0,1246878702.0,19000000.0,9739286083.0,9025252522.0,9712527258.0,2497055575.0,1359771185.0,5732033320.0,9739286083.0,3875828025.0,10022895678.0,9877994020.666666,68000000.0,1016250000.0,-1261346447.0,720173.0,1359771185.0,1271185.0,687274736.0,9614102520.0,1261346447.0,1948621183.0,9614102520.0,7665481337.0,7576884999.0,9797778112.333334,8264159735.0,3974252763.0,3875828025.0,4128453437.0,1
